"Year","LocationAbbr","LocationDesc","GeographicLevel","DataSource","Class","Topic","Data_Value","Data_Value_Unit","Data_Value_Type","Data_Value_Footnote_Symbol","Data_Value_Footnote","Confidence_limit_Low","Confidence_limit_High","StratificationCategory1","Stratification1","StratificationCategory2","Stratification2","StratificationCategory3","Stratification3","LocationID"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","Heart failure","58.2","%","Total percent change","NA","NA","22.6","97.7","Age group","Ages 35-64 years","Race","Overall","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","All heart disease","3.7","%","Total percent change","NA","NA","-13","24.2","Age group","Ages 35-64 years","Race","Overall","Sex","Women","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","All stroke","7.4","%","Total percent change","NA","NA","-14.9","36.1","Age group","Ages 35-64 years","Race","Overall","Sex","Women","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","-1.5","%","Total percent change","NA","NA","-22.1","23.1","Age group","Ages 35-64 years","Race","Overall","Sex","Women","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","3.5","%","Total percent change","NA","NA","-9.7","21.2","Age group","Ages 35-64 years","Race","Overall","Sex","Women","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","Heart failure","44.2","%","Total percent change","NA","NA","8","92.1","Age group","Ages 35-64 years","Race","Overall","Sex","Women","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","All heart disease","1.6","%","Total percent change","NA","NA","-11.9","19.5","Age group","Ages 35-64 years","Race","Overall","Sex","Men","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","All stroke","4.1","%","Total percent change","NA","NA","-20.1","29.6","Age group","Ages 35-64 years","Race","Overall","Sex","Men","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","-9","%","Total percent change","NA","NA","-21.7","9.4","Age group","Ages 35-64 years","Race","Overall","Sex","Men","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","0.7","%","Total percent change","NA","NA","-9.8","14.5","Age group","Ages 35-64 years","Race","Overall","Sex","Men","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","Heart failure","51.6","%","Total percent change","NA","NA","20","96.4","Age group","Ages 35-64 years","Race","Overall","Sex","Men","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","All heart disease","4.8","%","Total percent change","NA","NA","-20.7","43.1","Age group","Ages 35-64 years","Race","Asian/Pacific Islander","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","All stroke","-26.2","%","Total percent change","NA","NA","-45.3","-0.8","Age group","Ages 35-64 years","Race","Asian/Pacific Islander","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","-8.8","%","Total percent change","NA","NA","-36.3","19.4","Age group","Ages 35-64 years","Race","Asian/Pacific Islander","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","-13.7","%","Total percent change","NA","NA","-38.6","15","Age group","Ages 35-64 years","Race","Asian/Pacific Islander","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","Heart failure","34.8","%","Total percent change","NA","NA","-16.2","93.2","Age group","Ages 35-64 years","Race","Asian/Pacific Islander","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","All heart disease","8.6","%","Total percent change","NA","NA","-10.5","35.4","Age group","Ages 35-64 years","Race","Black (Non-Hispanic)","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","All stroke","6.3","%","Total percent change","NA","NA","-21.6","40.5","Age group","Ages 35-64 years","Race","Black (Non-Hispanic)","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","-0.2","%","Total percent change","NA","NA","-28","35.9","Age group","Ages 35-64 years","Race","Black (Non-Hispanic)","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","-2.8","%","Total percent change","NA","NA","-18.9","18.1","Age group","Ages 35-64 years","Race","Black (Non-Hispanic)","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","Heart failure","50","%","Total percent change","NA","NA","5.1","103.9","Age group","Ages 35-64 years","Race","Black (Non-Hispanic)","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","All heart disease","-6.7","%","Total percent change","NA","NA","-29.1","28.2","Age group","Ages 35-64 years","Race","Hispanic","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","All stroke","4.6","%","Total percent change","NA","NA","-19.5","48.5","Age group","Ages 35-64 years","Race","Hispanic","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","-12.9","%","Total percent change","NA","NA","-41.3","28.7","Age group","Ages 35-64 years","Race","Hispanic","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","-3","%","Total percent change","NA","NA","-29.2","30.2","Age group","Ages 35-64 years","Race","Hispanic","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","Heart failure","28.8","%","Total percent change","NA","NA","-14.9","93.5","Age group","Ages 35-64 years","Race","Hispanic","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","All heart disease","0.1","%","Total percent change","NA","NA","-14.1","17.5","Age group","Ages 35-64 years","Race","White","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","All stroke","11.5","%","Total percent change","NA","NA","-13.2","47.7","Age group","Ages 35-64 years","Race","White","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","-9.3","%","Total percent change","NA","NA","-25.9","9.9","Age group","Ages 35-64 years","Race","White","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","3.7","%","Total percent change","NA","NA","-10.5","20.3","Age group","Ages 35-64 years","Race","White","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","Heart failure","55.1","%","Total percent change","NA","NA","13.3","98.2","Age group","Ages 35-64 years","Race","White","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","All heart disease","NA","%","Total percent change","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","American Indian/Alaska Native","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","All stroke","NA","%","Total percent change","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","American Indian/Alaska Native","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","NA","%","Total percent change","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","American Indian/Alaska Native","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","NA","%","Total percent change","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","American Indian/Alaska Native","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","Heart failure","NA","%","Total percent change","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","American Indian/Alaska Native","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","All heart disease","-8.7","%","Total percent change","NA","NA","-15.1","-1","Age group","Ages 65 years and older","Race","Overall","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","All stroke","-11.3","%","Total percent change","NA","NA","-21.2","1.7","Age group","Ages 65 years and older","Race","Overall","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","-28.4","%","Total percent change","NA","NA","-34.9","-19.5","Age group","Ages 65 years and older","Race","Overall","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","-9.7","%","Total percent change","NA","NA","-15.3","-2.1","Age group","Ages 65 years and older","Race","Overall","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","Heart failure","9.5","%","Total percent change","NA","NA","-2.6","23.9","Age group","Ages 65 years and older","Race","Overall","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","All heart disease","-12.6","%","Total percent change","NA","NA","-20.6","-2.4","Age group","Ages 65 years and older","Race","Overall","Sex","Women","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","All stroke","-12.4","%","Total percent change","NA","NA","-24.7","2.1","Age group","Ages 65 years and older","Race","Overall","Sex","Women","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","-33.5","%","Total percent change","NA","NA","-41.1","-24.1","Age group","Ages 65 years and older","Race","Overall","Sex","Women","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","-11.2","%","Total percent change","NA","NA","-17.8","-3.9","Age group","Ages 65 years and older","Race","Overall","Sex","Women","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","Heart failure","6.6","%","Total percent change","NA","NA","-4.5","21.9","Age group","Ages 65 years and older","Race","Overall","Sex","Women","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","All heart disease","-6.5","%","Total percent change","NA","NA","-14.4","1.8","Age group","Ages 65 years and older","Race","Overall","Sex","Men","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","All stroke","-7.9","%","Total percent change","NA","NA","-20.6","6.3","Age group","Ages 65 years and older","Race","Overall","Sex","Men","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","-23.3","%","Total percent change","NA","NA","-31.6","-15.2","Age group","Ages 65 years and older","Race","Overall","Sex","Men","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","-7.8","%","Total percent change","NA","NA","-15.3","-0.6","Age group","Ages 65 years and older","Race","Overall","Sex","Men","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","Heart failure","13.9","%","Total percent change","NA","NA","-0.2","28.7","Age group","Ages 65 years and older","Race","Overall","Sex","Men","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","All heart disease","NA","%","Total percent change","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Asian/Pacific Islander","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","All stroke","NA","%","Total percent change","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Asian/Pacific Islander","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","NA","%","Total percent change","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Asian/Pacific Islander","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","NA","%","Total percent change","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Asian/Pacific Islander","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","Heart failure","NA","%","Total percent change","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Asian/Pacific Islander","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","All heart disease","-12.4","%","Total percent change","NA","NA","-27.1","7.7","Age group","Ages 65 years and older","Race","Black (Non-Hispanic)","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","All stroke","-12","%","Total percent change","NA","NA","-25.3","9.1","Age group","Ages 65 years and older","Race","Black (Non-Hispanic)","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","-28.5","%","Total percent change","NA","NA","-43","-12.1","Age group","Ages 65 years and older","Race","Black (Non-Hispanic)","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","-16.4","%","Total percent change","NA","NA","-25.8","-5.5","Age group","Ages 65 years and older","Race","Black (Non-Hispanic)","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","Heart failure","2.2","%","Total percent change","NA","NA","-18.5","34.9","Age group","Ages 65 years and older","Race","Black (Non-Hispanic)","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","All heart disease","NA","%","Total percent change","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Hispanic","Sex","Overall","17167"
"2010 - 2019","IL","Sangamon","County","NVSS","Cardiovascular Diseases","All stroke","NA","%","Total percent change","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Hispanic","Sex","Overall","17167"
